90,2,22,28
93,13,38,12
55,53,16,12
2,43,89,71
57,16,76,70
84,61,49,10
18,19,47,99
48,23,55,56
26,60,86,55
82,76,64,50
54,95,21,31
72,36,44,89
37,53,89,49
65,27,96,94
48,32,81,42
19,57,49,21
65,43,90,83
29,26,55,51
39,40,24,57
91,28,90,28
5,80,47,96
94,36,10,22
55,96,81,66
64,38,52,21
58,98,28,16
62,27,53,66
50,63,96,73
10,86,18,4
61,6,22,89
71,28,80,57
75,6,84,63
65,2,36,46
21,86,78,82
28,90,82,78
34,74,23,18
58,88,87,45
24,52,87,61
74,88,43,61
60,33,30,71
15,6,99,7
94,30,79,82
92,2,71,22
42,57,1,24
76,55,54,96
23,87,26,44
49,81,33,17
42,81,62,94
34,75,41,18
40,80,23,53
74,57,34,5
