3,46,6,44
21,18,81,5
72,15,47,58
34,15,59,91
70,45,9,94
64,47,54,45
5,51,92,93
50,90,72,91
98,50,57,39
8,3,67,79
88,95,55,71
81,93,80,37
6,4,91,42
29,55,9,4
97,90,33,20
85,86,49,14
78,34,40,15
15,54,81,37
2,55,41,2
4,31,93,32
60,91,14,78
10,71,10,33
55,53,94,12
59,19,84,26
28,12,74,29
72,14,91,1
84,95,63,26
5,97,58,57
62,84,1,39
32,21,49,43
58,18,33,52
68,18,66,54
31,34,77,38
70,17,94,66
23,53,8,65
8,6,5,80
39,41,42,30
8,82,20,9
67,28,91,59
31,69,60,22
13,14,84,2
65,56,45,75
62,92,60,88
97,85,48,79
95,30,47,1
86,20,64,39
62,75,29,24
66,87,22,73
88,94,83,26
52,24,27,98
