62,57,67,14
94,74,61,53
74,53,69,43
19,55,92,53
56,52,4,90
90,34,67,87
32,42,70,58
89,79,71,86
16,22,28,78
6,50,82,82
41,54,61,22
36,5,9,71
94,25,26,61
48,22,34,92
32,70,76,12
39,14,90,22
62,20,55,61
18,90,47,77
64,5,61,27
51,74,47,5
59,5,71,4
12,3,75,59
64,76,95,78
22,86,39,3
80,84,52,81
36,77,71,42
90,28,86,95
62,97,14,48
50,99,61,56
25,77,65,71
86,68,13,84
95,66,68,10
13,58,60,58
96,34,72,88
72,33,86,30
92,55,48,98
74,77,77,51
68,15,80,93
57,7,35,32
45,63,51,90
79,93,6,95
98,71,5,76
74,63,20,90
46,91,14,83
46,41,73,58
37,92,86,94
61,98,71,46
71,21,61,56
22,12,69,80
69,86,96,14
