79,36,36,69
94,59,88,61
67,75,84,3
66,30,97,83
10,61,6,44
53,8,91,6
19,63,4,50
90,39,59,53
29,34,88,7
26,97,23,96
53,57,43,97
77,66,23,34
98,80,35,72
26,53,42,72
20,45,10,82
9,43,8,50
95,80,52,59
67,34,75,57
71,77,85,55
63,31,88,38
48,99,91,1
99,62,89,18
91,19,31,66
34,21,37,65
89,73,90,45
75,19,68,68
15,57,91,12
22,70,17,31
30,10,93,46
24,97,89,96
52,83,24,1
3,24,95,78
30,21,97,38
59,72,71,47
74,8,13,95
51,78,39,27
9,76,70,50
9,9,68,42
71,73,8,63
16,27,62,60
62,68,53,35
49,15,6,90
71,34,64,58
94,45,1,25
15,98,4,24
77,22,82,29
43,31,62,27
3,34,77,58
92,7,47,72
60,1,54,45
