24,89,70,53
54,79,93,1
92,18,95,53
50,91,66,86
75,23,59,47
56,60,70,50
14,19,49,61
90,24,8,4
63,38,33,88
87,36,31,73
88,38,16,25
94,13,64,84
95,73,36,49
56,39,80,94
61,28,88,16
60,66,83,55
55,39,41,55
86,24,13,20
52,18,84,1
75,73,77,33
6,9,68,57
6,51,35,53
34,52,79,43
13,65,80,37
9,36,6,48
37,4,46,4
23,9,63,1
59,84,37,8
84,65,60,53
39,83,19,4
24,33,48,27
46,2,46,6
23,76,75,61
8,13,40,14
41,88,78,35
58,56,74,6
33,34,36,83
32,88,1,20
35,97,94,44
40,77,80,56
62,35,59,12
94,51,18,48
1,18,82,96
43,91,55,61
31,10,52,7
61,5,25,2
58,42,38,72
35,43,23,46
69,79,99,56
3,28,16,4
