2,75,4,78
19,5,71,94
99,44,83,10
94,88,7,22
55,95,2,16
12,43,26,56
46,11,82,2
18,95,3,20
90,13,82,99
25,56,23,3
74,11,26,55
87,94,27,74
4,47,83,23
2,36,68,86
14,98,48,99
71,16,30,63
92,44,38,40
71,52,62,10
99,89,40,11
81,88,1,24
44,78,92,35
86,37,57,82
68,3,68,51
80,42,12,28
82,32,98,96
73,55,79,34
22,62,21,7
81,90,18,42
12,24,23,52
13,29,79,54
80,48,9,59
92,54,73,56
21,47,36,66
85,26,81,77
8,42,79,66
30,98,77,18
80,37,89,6
67,39,68,32
78,45,93,16
24,83,49,75
52,50,32,50
5,38,77,52
7,48,27,69
32,87,2,21
20,91,36,93
41,8,48,7
58,74,13,5
61,43,23,11
32,85,83,52
60,5,62,37
