27,47,8,5
83,65,82,60
31,20,53,77
69,53,16,57
38,58,41,15
72,17,93,82
55,31,49,73
39,97,14,82
60,71,67,94
3,4,12,82
65,62,55,67
5,2,35,66
21,87,20,5
61,45,75,15
66,8,18,45
45,35,27,62
62,87,61,4
91,68,30,57
3,70,9,26
28,12,87,15
70,43,81,20
99,89,18,83
18,91,33,5
45,27,95,79
97,89,16,96
50,35,69,84
66,46,85,98
20,62,92,17
71,88,24,87
18,39,18,76
74,89,68,59
42,27,66,18
27,28,24,58
64,15,33,90
12,61,15,7
46,94,28,38
54,27,73,75
39,79,60,68
59,99,75,41
55,18,74,49
59,22,41,76
15,63,7,5
2,14,15,14
79,66,39,34
83,95,34,86
16,56,81,57
58,95,39,13
4,96,34,69
40,30,51,34
42,69,62,63
