58,35,65,71
63,27,57,74
30,23,72,39
81,99,46,36
51,37,20,10
12,26,58,92
19,35,90,58
21,43,6,86
33,85,44,7
47,84,73,58
9,28,44,11
99,7,66,64
10,16,75,78
52,63,85,97
78,75,68,97
86,58,9,42
94,40,60,49
81,89,11,46
4,4,28,30
88,41,27,9
38,74,5,36
34,22,16,18
62,15,45,79
86,33,70,90
1,87,30,27
89,22,8,22
19,11,84,55
16,87,66,65
29,33,18,28
20,44,56,63
64,7,21,67
41,35,60,12
14,85,72,5
44,97,66,81
49,93,49,33
63,7,62,15
74,39,79,17
5,85,58,43
27,59,33,76
29,16,41,72
8,63,59,2
12,3,47,49
37,72,61,80
74,28,73,63
74,31,44,95
86,76,47,6
58,18,72,14
95,22,50,78
18,87,13,14
40,7,17,69
