54,47,34,70
80,9,95,99
64,28,42,34
4,86,77,80
68,33,36,92
13,12,8,93
13,52,28,14
93,74,4,61
89,39,68,54
78,13,67,93
34,54,58,59
39,64,42,23
27,58,27,10
75,14,67,62
74,90,1,69
47,52,16,15
41,85,75,62
15,77,75,30
68,60,77,32
28,63,79,43
73,14,70,82
77,33,4,55
51,91,9,90
7,45,41,64
37,99,61,3
21,1,42,33
73,52,45,37
86,39,65,41
60,88,2,14
58,79,86,72
18,14,85,27
96,97,31,76
94,49,82,11
81,51,41,73
27,99,99,76
39,15,79,66
3,68,43,76
3,20,23,27
91,99,76,67
85,75,48,88
46,62,63,53
80,53,75,95
27,48,6,91
82,29,92,77
87,52,59,11
12,4,29,44
16,17,89,20
10,15,68,23
72,23,89,40
82,38,16,61
