6,91,55,83
7,36,73,23
9,65,61,34
25,4,18,42
35,26,5,71
46,51,39,17
84,92,90,83
79,24,73,84
82,40,17,64
89,47,82,37
91,18,84,90
41,32,11,2
37,66,74,2
96,56,26,36
58,48,94,83
48,34,20,8
95,65,36,18
68,69,23,42
22,4,32,44
30,95,42,88
24,29,16,45
42,43,23,72
24,14,19,10
11,81,31,45
54,89,78,46
40,59,27,78
27,75,71,94
65,99,21,94
30,44,66,88
29,79,57,75
5,50,42,29
46,58,62,58
76,41,1,70
77,8,91,25
24,53,85,48
61,37,61,93
63,96,4,6
22,6,42,72
71,60,33,81
27,95,52,23
53,65,36,24
55,38,94,16
7,96,6,1
88,78,82,80
33,52,8,26
24,40,81,50
38,30,66,55
2,33,61,65
92,42,46,22
33,30,80,21
