83,65,75,54
67,91,36,53
14,33,88,56
67,68,20,84
34,58,38,3
91,11,57,55
64,99,78,4
86,77,19,57
13,59,34,88
22,13,30,56
15,55,18,45
59,41,12,16
95,20,55,80
5,87,8,86
78,51,17,19
42,14,5,89
11,72,19,29
90,53,63,92
58,55,61,36
49,64,29,89
96,13,47,39
81,89,82,48
68,51,88,91
67,90,18,83
81,69,60,16
71,3,65,90
49,94,22,79
86,55,44,52
43,8,18,27
19,96,30,94
81,4,70,49
14,61,36,7
7,17,44,1
69,44,66,32
24,97,1,10
25,97,24,63
49,86,91,51
80,51,54,81
34,64,1,22
35,29,52,73
39,97,44,5
94,26,11,52
33,92,87,48
66,14,29,12
76,34,62,25
25,19,88,90
47,95,48,72
63,94,20,15
11,49,93,96
88,28,69,54
