49,33,47,5
35,47,30,42
14,9,18,63
70,44,41,81
26,75,12,39
69,67,1,14
39,58,2,69
45,17,55,19
7,70,4,57
84,54,26,61
71,79,47,53
84,68,86,39
60,46,34,81
85,38,11,96
1,3,93,74
86,55,89,36
38,93,22,89
13,84,79,16
43,71,4,34
95,89,82,76
24,86,16,7
26,66,51,29
86,5,57,72
22,57,17,11
50,40,24,31
71,24,81,81
90,51,62,33
78,8,92,37
3,34,71,15
89,39,2,68
13,2,64,80
43,57,13,95
43,87,72,80
67,29,77,27
74,40,89,80
83,10,5,51
36,41,9,90
33,48,70,17
36,56,51,4
90,21,71,90
21,31,82,77
21,60,74,8
19,29,20,41
26,79,38,3
59,34,25,8
40,80,29,32
42,68,86,30
17,10,61,87
70,56,30,15
34,60,74,51
