88,8,5,85
84,45,3,26
80,49,19,64
23,70,2,47
39,98,53,27
21,94,10,63
14,39,88,49
1,2,78,66
45,4,43,93
47,52,72,64
39,91,65,18
61,75,53,9
28,35,97,93
47,90,22,80
95,7,52,65
46,36,17,1
30,73,60,76
8,1,15,51
46,92,59,91
57,35,4,52
59,6,93,76
81,96,86,56
22,67,18,74
13,62,65,84
79,86,11,40
51,11,78,38
10,38,19,70
66,51,48,13
48,33,40,51
59,42,68,15
96,14,41,27
59,47,23,92
73,3,75,10
39,88,4,48
32,19,95,15
12,58,90,91
99,97,7,15
71,73,11,87
87,76,29,16
59,9,79,40
53,24,20,62
60,67,61,44
35,46,40,29
59,90,99,92
30,16,23,86
54,93,3,58
41,40,38,24
98,29,62,16
72,37,95,72
95,71,79,48
