38,86,85,74
10,16,30,19
41,31,22,89
61,21,14,34
26,90,59,30
76,49,1,20
41,67,10,12
29,60,22,50
48,79,51,24
98,74,96,22
13,71,8,74
80,85,51,31
46,10,29,98
23,50,43,16
56,69,79,53
12,58,5,25
90,37,69,95
2,7,2,78
34,50,39,48
99,92,44,51
47,97,45,62
19,4,95,90
63,55,48,97
99,49,12,55
38,69,77,76
81,31,72,83
4,46,19,89
88,82,35,39
51,30,90,67
26,15,31,77
72,12,97,45
37,94,13,48
2,45,28,43
39,8,57,85
89,10,94,37
32,82,82,62
58,91,34,54
10,69,37,21
94,19,89,78
18,42,31,47
20,60,59,65
61,47,2,82
97,8,32,70
79,37,34,60
11,53,60,97
75,1,22,87
90,57,73,82
45,32,70,10
92,93,52,98
33,35,89,66
