75,66,82,78
21,67,49,92
79,52,57,25
52,64,40,41
91,82,14,43
42,95,89,66
39,48,95,17
78,76,7,29
7,7,88,58
43,18,19,24
68,40,53,76
67,98,68,64
13,69,47,37
5,17,36,67
2,56,71,15
95,81,43,46
13,42,8,59
30,72,44,65
65,44,24,92
30,20,96,52
1,27,62,24
46,89,59,94
93,93,73,65
29,2,34,25
36,40,74,20
8,23,99,58
54,95,30,43
88,50,88,90
11,22,62,21
33,32,44,62
2,77,87,25
18,59,80,74
67,40,7,14
54,61,33,54
64,18,3,56
62,29,25,62
29,77,12,70
16,68,57,88
74,76,57,54
56,66,6,33
50,60,70,6
1,47,99,28
93,40,53,35
44,77,60,45
40,11,39,15
47,65,36,27
4,31,53,16
8,76,33,45
14,79,10,97
8,16,48,71
