45,80,99,29
70,25,7,86
5,8,96,25
42,51,93,49
93,48,32,99
66,12,43,71
69,24,69,26
21,96,18,15
79,87,3,15
40,31,70,6
29,29,53,51
7,34,42,3
68,91,5,66
87,14,43,6
73,11,91,91
11,12,77,2
35,24,53,96
59,3,1,15
68,9,27,96
49,40,7,44
9,91,10,35
9,6,88,80
20,34,71,28
56,85,75,4
91,34,91,61
69,38,51,25
33,26,66,95
12,12,80,4
61,76,62,83
31,69,15,65
59,2,95,34
4,50,30,14
38,10,19,27
20,93,10,77
41,80,34,47
33,97,77,41
81,78,71,65
39,3,64,43
67,46,16,82
88,97,42,71
69,48,39,41
25,4,20,69
14,88,67,48
74,60,86,62
52,76,70,73
90,97,57,93
31,97,98,76
30,35,26,71
9,56,61,21
7,28,49,35
