75,21,64,82
65,25,90,78
64,14,23,94
63,19,28,9
45,48,32,24
74,4,5,76
81,47,88,15
81,70,71,55
67,75,44,96
4,10,89,6
39,50,68,99
13,70,60,39
61,30,43,64
44,95,20,88
61,59,28,4
71,90,10,43
7,12,2,54
17,61,87,62
52,78,29,92
94,41,65,60
51,83,27,93
49,98,23,30
92,15,32,97
67,27,6,50
2,86,33,99
42,62,99,94
36,6,74,25
96,74,6,99
2,30,1,18
19,39,1,37
67,13,76,49
73,34,54,37
33,82,22,88
45,68,94,4
55,41,50,2
17,25,32,80
20,55,18,61
1,5,89,8
24,83,92,44
36,91,98,84
49,66,70,47
40,87,15,65
83,93,57,83
7,31,1,68
37,49,96,27
16,72,82,1
15,76,36,45
42,49,65,8
68,22,24,77
46,11,79,50
