54,72,84,80
64,54,14,14
46,31,21,81
45,57,28,75
26,81,45,70
2,48,38,3
7,36,29,14
35,51,2,9
86,20,55,50
58,68,2,31
94,27,8,83
39,19,72,70
75,25,94,78
26,9,53,63
31,65,35,18
48,74,57,54
43,75,88,72
41,69,93,65
6,84,3,22
7,37,51,95
56,55,67,14
60,92,57,23
9,97,52,38
88,96,36,71
33,37,30,41
81,19,99,52
65,86,78,27
51,91,18,14
33,31,32,74
56,74,83,50
59,34,99,63
22,75,42,39
1,63,28,57
58,91,48,50
37,23,9,49
9,93,70,54
43,89,89,19
29,46,84,68
54,59,41,87
80,75,41,9
21,3,33,32
94,2,61,47
63,92,50,25
71,44,86,60
66,78,88,63
29,56,21,27
31,94,24,57
86,76,58,49
46,60,48,67
94,19,30,9
