4,36,52,19
97,30,52,61
3,96,93,29
77,62,79,62
14,35,23,31
37,37,26,10
12,99,35,77
20,69,88,23
57,29,11,80
87,93,12,3
97,16,20,8
60,80,81,82
80,77,40,81
4,65,6,46
80,37,88,32
68,94,59,81
20,92,10,59
51,34,89,24
26,21,50,32
9,64,92,96
64,61,4,72
62,15,48,75
9,33,49,67
43,99,15,98
35,67,92,69
51,33,47,99
5,33,97,62
49,67,77,35
13,3,27,1
32,10,97,74
26,56,77,99
44,38,34,66
99,2,45,66
13,4,43,46
62,21,54,39
61,73,54,95
44,76,64,12
43,34,76,72
83,90,8,47
41,76,22,55
12,63,31,30
25,61,32,75
58,96,4,93
18,56,99,75
39,34,2,91
17,32,42,98
64,40,9,58
88,51,70,24
24,10,2,27
57,47,52,33
