98,68,31,27
69,19,33,83
11,56,71,5
68,50,24,90
45,59,68,93
86,10,28,62
29,51,13,86
4,80,45,88
10,98,49,38
79,40,94,76
87,65,46,91
51,22,50,66
92,52,66,21
3,90,70,7
95,77,37,68
56,47,43,23
56,86,60,86
50,51,13,9
3,60,61,6
36,67,33,64
4,96,12,47
38,16,6,37
18,86,48,15
64,16,48,71
74,89,80,49
80,89,47,72
46,87,99,98
25,28,51,60
41,68,80,12
21,44,36,80
62,15,72,23
37,14,40,60
71,42,51,28
33,44,6,86
97,99,37,6
87,21,56,28
6,23,24,23
73,13,3,66
72,41,93,40
13,39,65,5
26,94,48,74
36,20,45,81
61,92,97,72
18,4,40,70
80,54,79,38
18,46,83,28
14,50,62,18
54,72,53,50
15,43,68,59
3,41,25,81
