92,39,71,94
93,6,31,69
26,21,29,85
71,88,25,38
22,31,65,40
19,33,94,51
65,27,75,11
50,20,18,91
50,41,61,47
12,8,26,46
55,65,1,50
82,9,18,39
11,18,46,40
63,24,90,84
35,10,63,61
2,72,84,58
3,19,93,80
92,6,68,64
26,31,61,72
19,50,62,10
90,70,68,59
85,94,24,8
62,12,33,79
68,35,14,57
84,64,30,74
66,92,46,64
32,94,12,75
96,95,64,12
92,9,44,19
40,9,8,87
41,31,56,49
31,5,93,34
96,57,7,76
59,60,49,19
85,13,71,41
55,80,7,73
70,45,98,62
13,27,39,54
29,38,96,92
94,5,69,64
43,58,58,55
33,32,74,13
81,60,98,62
20,47,69,20
83,53,25,50
54,68,27,42
32,9,45,35
19,89,91,37
46,87,24,2
78,52,61,12
