59,37,56,88
93,61,97,16
20,87,40,55
69,80,60,98
46,29,23,10
63,7,36,8
45,2,67,5
52,26,98,15
61,62,83,51
37,53,12,82
36,97,47,31
63,17,71,75
72,22,50,18
68,81,13,36
23,29,98,2
73,52,98,99
93,96,81,19
99,20,69,4
15,53,49,56
94,73,53,26
54,71,17,54
16,12,14,67
55,98,59,76
25,78,84,30
8,2,91,33
44,86,48,76
25,50,21,97
26,72,56,49
3,59,39,21
95,32,3,74
68,18,12,72
37,5,99,77
36,33,99,60
8,35,56,72
42,8,19,48
49,93,65,50
37,82,72,44
21,43,10,20
97,69,60,47
71,98,65,35
92,87,10,1
61,31,54,33
21,12,87,32
59,64,75,9
2,22,59,61
73,92,64,98
90,42,88,99
40,60,63,18
95,17,35,96
78,95,97,50
