6,85,64,77
33,66,21,44
42,93,98,1
74,5,79,35
19,3,22,95
66,70,17,31
21,94,35,36
16,42,54,88
4,39,27,70
18,84,11,82
26,16,78,9
41,61,83,73
17,88,43,89
3,28,95,37
28,29,55,19
56,91,84,31
46,90,36,86
36,84,28,93
76,58,69,23
99,37,88,91
59,52,49,42
64,7,38,69
78,67,72,8
49,53,20,9
13,95,10,18
53,42,42,78
42,23,2,79
50,95,60,69
53,15,9,33
76,65,61,62
5,54,50,89
84,2,17,17
68,10,21,65
22,39,77,33
93,57,12,48
89,55,79,86
96,31,24,9
48,43,88,30
92,66,23,9
24,44,26,90
36,99,8,30
7,40,47,45
21,4,79,46
63,19,19,52
92,24,73,46
23,67,54,78
13,74,63,38
82,9,74,48
87,56,89,47
40,86,91,88
