31,27,30,39
91,26,3,26
63,36,67,76
44,94,97,31
13,93,8,29
64,72,6,34
60,79,81,6
96,29,10,80
88,58,1,41
24,42,94,98
51,19,34,98
80,77,77,24
27,33,79,61
9,85,47,96
87,19,51,23
13,75,23,93
40,36,9,87
50,6,43,70
89,21,45,81
55,64,79,15
75,31,96,45
89,40,10,1
27,53,49,71
26,72,65,7
18,65,46,80
38,79,33,61
73,60,67,3
20,4,63,16
27,99,88,66
15,27,81,86
8,80,72,37
55,25,8,92
7,30,21,80
30,7,11,30
19,99,32,59
50,26,8,57
15,47,79,30
97,11,44,77
85,10,10,71
22,37,25,10
51,35,80,12
32,17,33,90
63,20,87,85
27,66,16,47
17,17,65,59
22,77,5,84
38,5,52,55
84,25,43,48
42,63,12,49
56,25,28,30
