18,89,47,88
63,18,20,36
4,8,90,34
88,5,19,95
46,33,39,29
62,48,62,25
27,40,71,25
39,86,57,86
70,33,82,63
15,45,6,67
28,44,50,31
5,16,93,74
5,77,9,68
32,45,44,54
17,61,37,6
75,65,94,78
43,9,88,63
37,26,62,17
5,25,6,21
70,44,74,1
8,82,78,65
7,4,66,46
83,28,39,55
12,36,88,39
30,63,60,41
15,22,34,10
41,76,4,78
73,4,97,55
13,56,22,91
56,93,15,94
14,57,24,42
21,67,32,54
73,77,36,28
9,8,92,72
92,77,37,48
66,4,53,73
75,17,51,9
15,28,65,94
1,83,83,55
90,77,6,9
74,6,19,17
38,78,41,79
27,26,95,94
15,65,33,91
16,55,10,93
27,35,13,66
3,26,33,98
14,3,83,60
9,32,7,34
46,28,2,35
