77,95,50,79
69,62,15,48
95,48,15,96
30,79,65,62
6,39,93,50
52,44,38,38
26,41,93,81
72,82,42,19
92,89,83,37
13,16,32,15
19,81,72,5
53,14,58,92
96,28,8,52
74,47,66,20
7,33,84,96
11,98,65,29
52,42,28,3
32,69,67,22
95,29,40,61
8,52,64,64
80,13,3,98
32,27,11,34
71,33,53,15
41,36,71,40
30,42,38,18
13,24,65,39
8,87,50,16
51,84,98,24
92,21,86,22
65,45,98,5
18,88,91,92
75,77,77,20
47,46,88,90
59,96,92,25
69,43,33,62
34,53,58,98
12,45,54,21
79,37,88,48
80,71,61,99
20,30,52,31
78,22,42,93
90,3,16,84
9,69,48,44
82,44,31,52
29,63,21,2
80,47,61,6
25,31,12,68
90,30,47,91
80,68,3,31
12,72,48,24
