55,62,86,28
58,32,56,9
55,12,33,91
82,78,88,78
74,29,21,93
73,93,29,18
59,2,35,70
42,36,85,56
3,73,39,5
77,23,21,42
56,71,24,50
53,78,76,97
26,18,77,50
29,46,39,30
26,66,75,27
59,10,2,85
44,60,9,50
41,22,19,49
50,75,30,47
35,78,99,30
68,90,27,29
53,31,12,22
92,21,66,37
86,26,33,20
50,96,44,37
53,79,47,90
38,77,47,27
65,92,53,35
72,80,5,8
85,95,38,20
74,43,46,86
47,63,23,75
12,31,61,58
24,22,69,96
87,76,38,33
11,12,4,76
29,50,78,11
3,40,71,43
3,63,2,66
32,93,73,90
59,89,18,47
19,37,18,64
29,1,83,31
44,7,52,28
52,15,32,29
15,85,77,39
80,3,38,48
50,47,85,81
49,25,16,6
80,29,82,69
