89,16,23,76
20,75,40,15
77,14,21,7
69,75,89,40
16,93,21,27
78,2,97,93
52,38,91,47
91,4,16,38
5,36,60,10
39,80,58,22
33,21,23,13
52,67,20,28
30,44,44,44
43,56,10,99
39,45,65,68
86,35,29,71
44,86,31,95
74,23,8,65
50,77,18,85
40,49,72,79
43,2,97,40
11,81,34,12
92,5,22,31
33,84,2,98
73,61,59,99
61,23,47,69
65,8,81,20
44,5,63,88
7,72,74,29
4,45,40,48
2,94,48,36
83,54,85,36
88,47,32,68
72,18,62,48
75,71,69,87
61,52,45,10
13,1,64,85
24,66,89,67
69,39,65,75
14,49,50,30
13,24,21,13
59,71,74,43
23,65,15,48
78,90,19,98
64,37,84,51
65,31,54,63
91,53,4,98
44,72,1,34
71,87,52,13
94,94,53,64
