54,35,37,75
95,45,76,46
9,29,58,23
41,59,34,75
48,90,6,86
26,3,95,10
52,3,36,60
62,61,73,65
31,79,43,59
13,34,28,92
23,45,64,32
53,47,11,70
95,35,16,65
9,29,58,43
55,38,68,68
1,22,83,89
33,56,88,44
55,62,65,90
16,51,35,49
62,60,83,23
13,21,58,40
91,13,87,86
83,53,33,77
96,48,85,79
71,93,74,18
85,91,64,41
7,32,78,34
88,9,70,33
17,95,64,40
12,92,57,42
98,31,87,9
43,67,92,81
15,34,22,30
30,70,51,67
77,23,2,80
70,34,60,59
2,61,94,80
17,82,37,93
66,22,8,32
72,72,25,86
68,76,6,83
4,18,76,77
76,8,14,72
75,57,37,79
71,64,78,92
50,20,89,10
66,16,3,93
87,13,71,68
18,92,35,60
95,85,63,22
