98,64,78,43
52,58,23,78
80,72,38,54
98,15,42,73
45,31,28,44
70,14,64,29
33,75,25,79
58,82,93,80
13,62,66,14
62,36,9,20
56,64,36,74
92,60,14,73
33,69,67,60
97,9,43,52
68,24,50,93
71,58,11,40
61,82,7,87
9,29,40,7
32,57,78,24
84,82,8,54
41,9,73,58
49,17,31,70
17,80,15,8
47,54,13,80
30,28,42,68
48,51,8,76
27,19,39,57
42,1,37,94
60,52,6,93
84,35,16,9
51,15,1,93
11,36,36,33
15,21,49,41
6,27,50,75
21,71,92,46
77,79,63,81
38,93,79,57
1,89,5,5
81,30,95,75
38,92,9,1
16,92,28,4
32,83,65,91
79,21,92,31
44,94,43,99
1,18,57,82
38,18,67,54
82,19,51,64
98,30,61,41
8,77,64,14
29,96,75,75
