2,33,45,56
1,13,97,90
31,83,86,37
7,99,8,26
1,3,88,92
61,33,85,63
16,45,29,39
94,50,92,85
95,72,99,75
5,36,61,57
83,42,5,5
24,27,22,39
69,13,28,3
71,95,62,87
34,43,57,52
14,37,59,20
36,76,93,83
46,98,49,15
19,23,96,31
86,69,17,56
62,25,68,25
16,35,2,11
35,45,13,74
93,47,44,30
41,85,22,42
19,13,64,6
5,8,41,22
66,49,92,79
2,88,19,68
56,31,88,52
82,45,37,36
92,34,4,96
28,27,17,34
61,1,95,63
55,2,62,41
1,44,45,36
16,11,74,16
94,63,39,97
87,51,15,82
54,66,48,19
54,59,84,32
73,43,21,32
2,87,8,40
90,54,54,68
21,21,26,68
60,21,65,36
9,72,47,51
44,10,43,80
59,67,80,42
32,83,67,79
