89,98,80,9
88,39,33,2
26,21,26,59
61,9,88,35
86,42,64,90
28,39,19,43
51,47,50,7
20,41,90,29
26,91,77,34
7,10,37,75
70,64,79,85
71,77,28,69
18,35,38,43
81,93,53,70
73,74,18,8
9,94,86,77
96,12,82,43
2,60,18,26
76,81,10,97
74,40,14,53
42,7,75,89
98,74,47,58
91,90,38,72
75,73,8,89
95,1,17,37
92,56,59,69
75,14,22,3
60,20,75,68
80,69,69,17
6,85,90,34
80,21,9,92
43,44,27,23
73,45,66,70
84,56,50,64
34,93,99,93
50,16,24,62
20,89,73,4
31,91,9,22
82,50,85,40
80,72,11,61
20,48,9,84
66,81,58,38
10,31,45,58
9,15,71,19
19,15,18,59
55,70,5,2
4,77,49,37
65,59,64,65
37,55,81,1
5,74,80,86
