30,18,21,87
3,77,96,19
86,42,37,14
14,41,17,22
44,93,39,72
36,23,34,56
90,97,92,91
50,1,27,91
1,41,83,10
19,15,20,16
53,72,10,44
7,59,76,39
88,30,34,9
71,38,50,18
26,11,79,89
22,96,87,49
25,10,3,93
76,26,89,16
83,17,6,57
16,70,25,1
66,34,99,73
43,18,58,79
16,76,78,4
83,22,30,12
42,85,44,77
83,48,9,29
59,80,89,29
85,18,83,4
82,28,76,57
2,49,52,20
69,31,29,41
97,83,85,20
52,72,40,43
49,3,36,57
78,55,69,14
84,23,91,81
78,35,35,1
23,9,83,49
56,20,13,83
4,45,13,61
42,53,34,13
85,71,27,25
1,98,68,90
1,11,81,52
65,69,78,30
58,56,53,69
64,96,64,6
2,72,39,23
59,80,58,37
10,91,4,59
