52,73,59,91
63,40,20,43
67,51,20,36
43,44,4,86
24,30,77,88
77,73,88,8
69,99,95,83
20,36,65,50
36,81,40,35
24,48,6,70
93,20,48,92
66,92,6,73
97,57,65,76
43,87,62,38
56,32,1,41
51,51,7,50
18,9,63,83
84,42,23,60
60,54,69,34
35,14,70,35
17,36,16,82
58,11,25,78
64,87,59,38
58,65,70,31
93,75,9,95
31,8,86,44
58,25,76,76
92,12,64,39
29,30,25,62
38,10,75,27
33,15,46,37
85,5,22,58
75,91,51,65
55,87,84,47
48,31,42,61
80,7,70,12
18,84,89,16
11,54,85,78
77,41,23,88
2,76,42,78
2,55,2,3
54,79,75,54
55,19,4,2
28,80,62,10
90,17,63,55
83,19,39,79
44,13,71,76
87,10,17,10
54,22,35,14
32,67,55,66
