81,86,99,16
44,79,73,24
24,2,92,38
84,35,82,44
74,9,54,1
20,14,79,42
16,39,23,79
90,57,43,24
7,78,66,59
34,98,64,16
13,77,89,60
80,66,3,42
67,13,71,86
30,8,86,55
91,58,69,22
90,71,86,33
24,9,65,26
41,14,66,78
34,47,35,77
83,49,80,12
43,19,43,21
29,91,78,69
17,84,28,12
97,83,48,78
34,84,44,9
16,32,28,34
8,17,72,56
28,12,68,49
42,53,43,28
3,98,10,93
41,85,81,31
90,70,89,88
21,93,12,96
12,80,34,42
21,48,93,18
5,25,62,20
96,37,28,53
29,45,53,59
30,72,97,91
18,60,47,57
77,68,39,66
19,75,81,83
99,82,63,6
13,3,84,51
96,70,59,27
60,2,79,87
64,81,42,33
66,93,22,22
20,40,93,21
86,47,48,97
