43,83,31,62
44,77,4,53
14,76,5,64
51,17,7,88
69,44,12,99
96,13,28,68
14,18,34,15
24,68,98,24
65,82,39,78
46,14,6,4
38,80,24,73
50,85,95,74
85,90,61,32
18,92,3,34
4,72,41,19
91,87,87,54
79,2,27,47
87,60,60,24
35,66,3,10
97,14,74,33
45,11,70,69
49,51,9,37
36,56,20,85
31,45,89,47
10,27,82,10
11,29,7,29
76,51,75,70
51,87,44,80
98,14,54,17
8,44,75,60
82,53,24,49
14,91,51,22
71,22,84,54
15,57,54,31
30,1,13,44
15,39,82,76
25,45,37,62
82,16,88,42
10,58,22,44
34,61,71,48
32,24,68,22
6,27,7,77
46,23,12,80
70,79,4,42
79,82,94,32
85,67,10,63
5,91,54,99
63,35,40,24
61,20,20,12
10,60,92,91
