31,35,66,16
95,83,52,3
26,65,69,70
40,94,96,80
39,11,16,33
29,83,17,88
5,61,89,13
11,9,74,87
8,97,66,90
13,17,63,10
21,2,87,37
79,11,4,90
92,5,56,35
6,43,90,79
52,22,37,42
4,62,46,94
1,65,74,34
3,75,46,58
49,69,67,18
15,58,15,29
3,31,46,59
38,50,55,19
94,96,79,54
37,6,63,30
3,26,25,59
18,22,74,56
84,86,71,92
1,38,64,64
73,52,71,25
54,69,27,77
1,31,39,45
97,83,78,42
35,40,11,19
67,61,17,71
38,28,53,13
70,3,67,96
46,26,37,93
92,19,15,59
43,62,49,20
91,30,7,52
89,47,35,22
32,88,74,68
34,69,46,3
59,12,40,19
22,5,39,47
83,33,70,14
77,33,74,48
20,56,40,60
97,75,33,36
53,25,91,68
