60,22,64,4
79,67,3,2
32,39,19,59
82,47,63,27
13,43,15,59
16,96,92,39
74,32,33,46
51,2,68,53
24,55,10,50
26,78,36,49
65,50,36,33
10,59,34,59
23,93,49,97
62,43,67,41
15,82,23,16
24,12,9,67
83,65,6,5
24,79,75,54
96,54,83,51
60,78,6,28
69,59,19,5
30,80,89,94
18,57,8,63
39,69,71,77
50,81,88,84
38,58,74,77
3,36,96,16
41,19,57,30
31,28,79,88
50,18,7,26
21,49,86,70
68,43,73,5
46,47,11,28
79,25,58,70
92,61,6,95
70,72,64,61
26,75,49,28
74,4,99,57
4,55,45,90
12,92,33,6
93,93,85,93
61,26,25,89
52,17,48,67
1,54,45,18
60,77,95,28
62,37,50,28
23,73,67,87
52,29,87,26
98,83,1,53
64,53,10,98
