64,65,13,63
99,5,51,48
48,52,69,42
38,12,83,28
1,9,36,46
77,65,51,11
50,16,81,17
89,81,89,92
3,5,63,9
78,12,90,4
20,29,42,19
88,77,2,81
38,94,6,30
92,63,86,39
67,63,71,12
46,12,38,22
1,69,9,14
10,43,37,31
61,37,3,52
34,40,50,81
43,54,30,6
18,41,32,73
29,29,30,65
68,23,84,93
95,15,68,46
90,18,39,39
81,34,71,12
32,68,39,10
96,55,62,2
94,1,81,64
99,27,45,19
98,64,58,94
28,7,9,72
54,78,24,3
47,25,39,1
19,72,87,55
14,60,34,68
26,75,3,7
57,56,14,99
13,73,70,27
71,23,59,69
86,53,44,21
64,79,3,89
22,25,42,79
64,65,43,63
2,60,60,31
94,73,17,47
66,27,93,42
34,50,66,88
64,12,91,16
