22,5,55,35
49,26,22,81
30,6,65,93
6,9,9,8
45,18,26,69
66,34,5,88
58,81,38,83
64,36,50,6
38,21,83,37
8,48,56,4
22,73,19,53
16,95,1,26
4,95,67,17
31,90,70,35
48,26,18,8
37,74,3,47
71,21,32,84
13,80,35,82
17,34,13,99
89,78,51,74
33,77,44,94
10,3,4,7
4,49,98,56
86,8,60,27
88,79,68,55
11,89,75,58
92,9,40,60
95,28,97,82
65,28,72,14
87,75,5,9
12,74,42,99
89,28,92,55
98,82,99,80
75,18,76,86
42,40,32,64
26,45,45,28
50,50,69,36
24,92,20,68
22,15,39,94
93,66,49,7
30,25,91,75
65,76,46,29
47,59,7,29
25,83,74,98
54,85,93,42
72,52,24,43
52,13,85,47
79,11,97,36
1,48,58,33
6,63,14,20
