80,44,94,75
42,56,78,44
94,53,96,69
42,2,85,58
73,73,90,53
45,63,25,84
86,86,10,13
19,16,51,30
63,75,22,83
96,17,26,85
71,56,50,41
5,20,49,90
16,59,64,76
21,44,75,38
22,70,60,49
97,44,12,86
73,97,69,77
11,82,56,22
68,28,46,25
96,52,43,57
26,71,18,23
69,40,39,29
15,11,93,11
50,58,15,14
91,12,74,54
44,8,74,73
50,35,51,10
9,87,97,19
1,21,91,33
81,16,15,25
49,12,10,58
13,84,19,27
6,1,40,39
75,18,46,58
13,97,10,2
28,87,89,46
80,81,97,7
4,69,9,14
30,95,30,95
94,72,35,59
38,83,26,10
7,11,53,22
99,12,88,61
53,31,25,56
5,87,44,17
10,17,3,55
57,3,78,51
11,57,26,98
47,17,25,27
94,76,68,26
