39,56,27,54
44,67,1,8
8,67,69,87
2,3,65,54
44,52,73,89
35,41,7,58
1,81,47,97
76,27,50,11
38,66,91,75
33,49,13,42
55,89,56,53
45,48,95,52
69,92,31,11
50,48,71,39
20,24,58,69
56,15,14,43
82,46,6,38
81,54,55,61
48,9,10,28
9,42,58,10
1,22,50,13
9,40,85,62
37,70,47,55
82,87,24,55
92,37,55,25
2,29,22,51
63,13,84,2
29,62,67,32
51,24,44,34
5,13,86,3
32,29,34,85
22,91,39,5
66,62,55,60
98,19,82,22
66,31,80,97
5,66,34,48
5,2,94,38
61,41,67,37
81,87,13,50
24,84,67,61
67,5,55,83
74,69,91,80
56,12,34,5
45,41,10,19
69,11,22,1
52,93,25,77
76,29,80,63
85,48,79,28
22,18,41,39
64,9,16,77
